Employee ID    Sales Amount
1848                1127.36
1558                1187.99
1859                1236.93
1274                 840.12
1534                 524.42
1255                 804.84
1564                 387.03
1245                 930.95
1859                 667.73
1827                 644.35
1548                 939.62
1849                1128.52
1576                 613.82
1548                 875.91
1847                 446.82
1268                 305.00
1564                 968.57
1248                 477.72
1577                1164.07
1264                 317.57
1534                 657.29
1549                1178.93
1538                 504.15
1546                 869.71
1838                 574.08
1248                 749.54
1574                 379.52
1229                 753.35
1867                1103.74
1277                 694.30
1564                 405.10
1854                 475.84
1535                 520.85
1548                 296.34
1267                 989.33
1827                1240.93
1274                 263.39
1866                1055.84
1835                 294.71
1229                 317.49
1235                1085.62
1266                 482.44
1546                1073.66
1855                 791.16
1526                1070.44
1234                 290.57
1566                 375.73
1875                 670.89
1825                 538.02
1246                 941.70
1579                1141.27
1254                 384.34
1238                 819.90
1847                 577.40
1265                 654.38
1227                 648.14
1875                 894.35
1829                 328.30
1256                 883.27
1267                 707.04
1525                 926.27
1547                 991.95
1824                 691.07
1564                 950.94
1535                 655.29
1825                1079.49
1536                 921.84
1539                 907.80
1534                 672.36
1865                 256.26
1578                 353.18
1226                 610.38
1578                 568.67
1549                1145.29
1557                 551.00
1564                 343.92
1857                 958.97
1845                 496.56
1235                 562.81
1238                 750.65
1578                 373.22
1877                 755.30
1259                 506.34
1877                 335.18
1874                1048.69
1566                 982.00
1844                1041.52
1264                 326.81
1549                 552.34
1845                1162.41
1855                 693.82
1554                 916.62
1256                 327.64
1234                 883.40
1547                1072.06
1867                 882.55
1854                1077.78
1866                 390.59
1244                 951.46
1224                 576.25
1876                1046.19
1266                1018.02
1548                1238.17
1565                 294.91
1266                1164.49
1877                 989.58
1244                 798.13
1226                1019.84
1549                1072.77
1859                 602.32
1824                1179.29
1226                 530.06
1276                1021.29
1256                 780.70
1226                1183.26
1226                 907.64
1875                 641.54
1858                1002.65
1535                 338.30
1275                 388.03
1577                 596.65
1247                 608.56
1839                1232.66
1866                 616.15
1278                1105.21
1237                 479.07
1838                 717.33
1566                 255.46
1258                 334.44
1228                1093.83
1525                1003.18
1857                 983.85
1549                 682.76
1225                 948.05
1869                 616.43
1878                 855.38
1879                 919.69
1236                 376.99
1244                1234.53
1546                1052.98
1244                1212.19
1257                 717.26
1577                 395.39
1844                 994.92
1269                1025.32
1874                 874.06
1559                1091.01
1255                 832.26
1554                 895.28
1226                1246.28
1266                1218.46
1547                 317.08
1559                1074.89
1827                1026.39
1826                 920.25
1828                1042.66
1546                1055.33
1837                 890.38
1276                 799.09
1866                1055.48
1278                 974.37
1246                1045.37
1546                 999.96
1844                 860.13
1578                 878.91
1578                 657.26
1245                1164.68
1566                 774.10
1554                 879.88
1855                 665.18
1239                 280.69
1536                 677.38
1556                1172.61
1539                 951.80
1867                 386.37
1547                1126.04
1829                 935.43
1524                 898.57
1564                1154.58
1877                 845.59
1848                1107.80
1547                 322.80
1578                 350.73
1847                 598.28
1858                1030.68
1535                 776.60
1579                1181.10
1536                 425.21
1565                 974.37
1279                1224.75
1545                 491.58
1537                 265.39
1249                 541.69
1539                1105.38
1536                 859.81
1275                 943.65
1577                 931.50
1859                 755.58
1535                 550.66
1247                 537.35
1825                1093.67
1867                1215.82
1856                 361.10
1577                1129.09
1278                 750.37
1226                 412.36
1525                 322.44
1829                 910.20
1265                 297.73
1278                 710.39
1276                 292.95
1826                 681.18
1559                 573.94
1874                 842.14
1558                 409.85
1577                 715.91
1237                 511.62
1224                1216.86
1276                 435.68
1226                1004.83
1866                 660.69
1278                 590.62
1834                 965.04
1267                 871.01
1564                 584.50
1825                1134.05
1877                 506.70
1539                 965.94
1229                1136.40
1539                 849.92
1535                 448.10
1878                 629.43
1248                 605.67
1867                 385.60
1868                 896.23
1278                 642.15
1839                 743.83
1277                1211.38
1524                 376.85
1274                 332.21
1837                 658.33
1575                1170.70
1277                 428.11
1564                1074.57
1869                 592.56
1875                 414.22
1548                1066.55
1539                1154.27
1258                 567.33
1845                 706.83
1275                1107.48
1564                1010.59
1259                 910.65
1529                1099.39
1554                 390.70
1278                 855.11
1558                 650.91
1559                 989.54
1537                 862.61
1878                 662.57
1544                 791.46
1837                 551.22
1228                 530.74
1245                 534.64
1568                 465.48
1548                 535.18
1234                 307.57
1247                 450.61
1255                 948.37
1244                 456.26
1824                 718.82
1549                 375.86
1228                 565.33
1238                1137.66
1525                 485.03
1827                 758.31
1545                 459.52
1249                 647.97
1224                 991.57
1245                 396.65
1274                1243.41
1545                 606.18
1245                 615.99
1576                 679.52
1226                 519.60
1228                 858.49
1579                 942.80
1548                1204.51
1849                 284.04
1274                 532.01
1845                 849.54
1835                 767.06
1268                1194.54
1855                 468.39
1559                 468.31
1537                 737.28
1847                 718.73
1829                1026.23
1567                1019.61
1879                 788.52
1566                1162.33
1855                 257.43
1534                 521.60
1846                1024.95
1546                 564.86
1559                 470.44
1539                 383.71
1555                 468.95
1867                 471.69
1264                1152.30
1264                 858.63
1248                 929.37
1524                 585.47
1879                 275.59
1577                 383.68
1548                1245.67
1225                 286.90
1259                 979.34
1246                 790.57
1877                 899.99
1525                1035.99
1575                 621.66
1249                 388.47
1564                1016.98
1834                 640.51
1268                1212.36
1545                 933.55
1834                 720.64
1546                 411.01
1844                1214.42
1565                 449.83
1559                 890.92
1557                1181.07
1579                 724.32
1524                 957.42
1235                 263.27
1245                1203.01
1248                1030.23
1245                1045.13
1249                 938.03
1236                 926.92
1234                 536.13
1874                 338.48
1859                1235.70
1259                 641.12
1275                1073.74
1577                 833.05
1835                 941.09
1255                1008.92
1559                 569.37
1847                1106.24
1564                 928.35
1836                 448.87
1266                1116.63
1836                 402.37
1549                1141.87
1549                 427.22
1574                 390.04
1254                 596.19
1255                 970.02
1226                 592.93
1269                 459.43
1874                1023.71
1234                 990.87
1838                 803.95
1525                 966.34
1268                1197.50
1558                1078.63
1824                1028.89
1538                 675.19
1879                 391.27
1225                 903.11
1849                1120.07
1278                 410.39
1556                1103.84
1875                 799.96
1259                 457.97
1248                 357.28
1224                 385.57
1529                1004.83
1556                 479.02
1256                 739.99
1834                1063.05
1876                 272.40
1544                1073.78
1524                 876.12
1874                 813.24
1578                 878.27
1857                 852.53
1526                 612.36
1568                1131.96
1537                 971.72
1849                 306.11
1854                1123.93
1567                1161.74
1544                 323.41
1257                 824.34
1824                1091.92
1554                 413.10
1236                 450.81
1278                 587.62
1849                 264.50
1856                 345.11
1524                1097.72
1859                 348.00
1234                 383.00
1837                 825.46
1544                1107.42
1225                1082.63
1556                 489.90
1875                 464.73
1264                 666.92
1878                 498.54
1249                 598.63
1229                 832.24
1254                 919.92
1555                 452.85
1847                 760.28
1568                 542.06
1559                 962.73
1548                1211.29
1569                 488.24
1266                1208.60
1256                1206.04
1254                 602.16
1838                 563.59
1266                 285.41
1547                1124.58
1237                1041.60
1249                1211.48
1579                 779.43
1856                 366.63
1257                 425.31
1559                 658.32
1246                 829.65
1548                 253.42
1227                 912.57
1845                1066.88
1229                1176.06
1849                 640.41
1244                 560.71
1524                 828.27
1876                 489.02
1248                1163.43
1845                 863.86
1858                 254.71
1838                 586.03
1266                 851.72
1525                1137.18
1524                 628.30
1844                 510.82
1264                1126.80
1577                 801.38
1836                 628.61
1849                 500.85
1864                1160.26
1574                 525.68
1865                1140.08
1244                 817.19
1876                 625.43
1555                 250.07
1875                 432.43
1829                 463.74
1838                 810.86
1278                1091.05
1238                 715.82
1557                 764.87
1264                1108.74
1267                1104.64
1855                1065.96
1258                 827.38
1864                 886.20
1258                 940.82
1825                 732.05
1256                 884.92
1865                 728.39
1828                 368.33
1238                 819.65
1828                 495.67
1864                1053.59
1865                 671.88
1269                 339.34
1536                 641.49
1254                1104.02
1577                 920.65
1549                 639.37
1554                 679.44
1544                 316.69
1846                1124.28
1278                1212.07
1536                1180.58
1269                1063.01
1539                 250.13
1238                 867.21
1235                 641.26
1224                 766.31
1249                1131.98
1259                 295.19
1826                1072.75
1549                 394.25
1557                1223.07
1575                 991.15
1265                 451.16
1564                 326.10
1566                 267.57
1854                 561.92
1557                1070.91
1848                 596.86
1276                 812.31
1575                 401.87
1877                 733.38
1844                 509.32
1537                 602.05
1856                 753.58
1538                 856.07
1867                 632.95
1267                 863.96
1868                1133.47
1277                 416.10
1838                1163.63
1254                 442.57
1869                1138.24
1277                 794.05
1565                 671.37
1826                 838.13
1538                 623.23
1877                 482.23
1846                1219.78
1577                1091.18
1257                 257.59
1277                 673.27
1258                 847.48
1827                 565.72
1564                 454.38
1524                 720.13
1855                 447.40
1845                 591.56
1855                 675.56
1549                 467.48
1266                1003.87
1565                 991.17
1239                1109.80
1225                 471.40
1536                1204.72
1545                 478.81
1559                 728.18
1835                1077.53
1234                 443.12
1568                 929.16
1848                 718.81
1238                 383.56
1278                1180.37
1226                 531.17
1236                 278.26
1528                1082.09
1567                 683.55
1238                 808.42
1254                 810.92
1828                1159.87
1829                1152.06
1878                 519.78
1834                 461.19
1238                 492.42
1565                1201.99
1867                 428.45
1249                1063.56
1266                 304.03
1224                 733.40
1548                 956.41
1876                 432.63
1866                 500.12
1826                1181.48
1244                 702.25
1825                1053.85
1855                 880.97
1869                1122.59
1559                 845.27
1267                1125.32
1258                1225.86
1866                 272.09
1238                 413.12
1569                1003.32
1849                 253.57
1266                 854.21
1857                 434.68
1545                 993.80
1529                 464.19
1279                 335.61
1259                 960.38
1229                 537.70
1838                 844.42
1255                 550.96
1539                 962.87
1548                 766.16
1826                 450.18
1234                1189.31
1228                1108.11
1278                 426.63
1248                 877.58
1559                 667.40
1279                 409.73
1567                1194.80
1576                 589.30
1268                 364.74
1529                 742.92
1229                 341.45
1539                1134.32
1866                1247.71
1256                1250.54
1568                 802.17
1829                1222.05
1855                 854.41
1879                 613.70
1576                 598.92
1836                 697.85
1279                 669.44
1878                1200.71
1534                 641.53
1856                 365.82
1257                 860.58
1228                1088.35
1544                 915.98
1266                 708.12
1245                 398.26
1849                 966.58
1839                1031.68
1545                 468.54
1549                 547.00
1247                 902.57
1568                1156.50
1575                1110.53
1575                 734.69
1234                 999.13
1876                 317.75
1248                1158.51
1539                 789.69
1859                 908.54
1275                1085.03
1578                 401.68
1864                 564.89
1825                1240.72
1538                 620.91
1575                 991.09
1524                 923.61
1579                 826.75
1826                1113.54
1548                 387.14
1239                1110.37
1236                 874.87
1569                 580.12
1274                1206.48
1229                 493.51
1246                 991.71
1834                1051.20
1557                 924.20
1544                 680.76
1837                1078.01
1858                1116.92
1238                 468.49
1557                1009.61
1528                1108.68
1578                 858.09
1867                 675.60
1857                 419.57
1256                 770.21
1248                1163.15
1528                 625.24
1258                 689.37
1559                 997.47
1859                 391.99
1579                 858.29
1238                1057.92
1276                 361.92
1249                 436.69
1537                 452.94
1249                1212.25
1874                 347.14
1557                1156.09
1569                 995.18
1229                 660.28
1527                 504.77
1265                1173.25
1275                 406.65
1228                 468.45
1869                 464.80
1836                1056.77
1544                 662.90
1578                 380.27
1537                 845.27
1557                 879.05
1268                 372.00
1837                 309.67
1257                1021.31
1564                1145.34
1528                1244.53
1545                1206.34
1825                 771.58
1536                1091.67
1847                 415.97
1557                 297.83
1549                 806.06
1557                 371.77
1269                 673.38
1824                 711.60
1246                1162.26
1577                1113.71
1564                 530.60
1224                 456.87
1529                 476.73
1556                 337.50
1237                1192.69
1854                 805.48
1236                1138.02
1254                 775.58
1828                 391.81
1846                1020.45
1575                 306.99
1247                1039.12
1248                1097.45
1278                 483.57
1837                 815.47
1878                1182.25
1878                1103.06
1857                1183.74
1247                 939.31
1257                 623.14
1555                 487.06
1867                 579.30
1577                1048.85
1554                 458.99
1564                 949.18
1528                 851.13
1569                1131.68
1567                1135.79
1269                1019.19
1266                 509.72
1254                1187.84
1839                 506.12
1568                1144.06
1256                 391.03
1229                 507.36
1547                 265.69
1844                 651.42
1859                1028.26
1526                 821.23
1864                 748.79
1564                 580.45
1274                 382.56
1574                 313.63
1535                1109.66
1276                 398.08
1556                 974.47
1875                 533.71
1527                 881.67
1565                 581.66
1236                 362.36
1875                1158.55
1846                 904.44
1527                1079.93
1244                1023.73
1529                 648.64
1527                 626.76
1267                 649.36
1524                 581.31
1258                 769.69
1877                 789.46
1877                1068.95
1265                 437.09
1874                 985.78
1265                 477.11
1834                1217.30
1527                 750.26
1237                 739.91
1526                 551.58
1538                1044.10
1854                 813.93
1868                 600.00
1264                 451.55
1264                 396.05
1559                 790.82
1259                 282.09
1869                 375.82
1824                 738.03
1576                 835.75
1567                 547.11
1245                 839.51
1249                 729.78
1837                 584.09
1844                 976.88
1256                 596.15
1839                 690.85
1565                1022.95
1276                 619.56
1829                 954.68
1574                 937.00
1249                 725.41
1568                 517.45
1554                 445.22
1579                 992.90
1579                 478.50
1225                1102.17
1529                 885.83
1547                 671.29
1575                 267.11
1876                 468.24
1538                 803.09
1259                1041.46
1537                 646.77
1547                 523.95
1824                1244.54
1839                 261.09
1224                 477.27
1565                1010.73
1244                 949.02
1236                 289.53
1238                1053.23
1264                 403.78
1545                 913.92
1876                 469.40
1829                 581.46
1856                 689.16
1549                 309.20
1277                 993.58
1266                1060.24
1856                1006.20
1837                 801.40
1879                1235.57
1867                 515.48
1537                1173.30
1857                1212.48
1267                 963.27
1854                 618.74
1566                1085.14
1254                 590.47
1824                 427.04
1869                 678.13
1849                 991.20
1858                 630.15
1579                 316.23
1875                1011.08
1824                 636.69
1527                 484.42
1538                 597.06
1559                 679.97
1556                 292.90
1576                 937.69
1267                1223.82
1536                 610.69
1537                 650.83
1867                 962.08
1536                 722.51
1839                1088.02
1554                 595.26
1828                 653.50
1525                 658.84
1244                 622.90
1838                 857.19
1567                 525.61
1528                 964.57
1229                1187.57
1276                 532.63
1258                1199.66
1868                1153.29
1258                 840.62
1864                 481.79
1875                 449.20
1239                 408.51
1247                 716.88
1557                 603.64
1876                 642.67
1844                 540.16
1875                 391.16
1537                 987.82
1557                 533.86
1827                 825.45
1855                 629.96
1564                 928.96
1536                 449.24
1574                 711.13
1855                 492.94
1579                 833.36
1579                 847.16
1846                 411.09
1265                 840.33
1275                 990.02
1579                1237.98
1239                 359.36
1227                1193.23
1824                1219.12
1548                 488.96
1834                 546.47
1846                 974.72
1874                 392.77
1554                 515.18
1839                 733.20
1548                1129.93
1854                 837.23
1248                 324.18
1539                 535.70
1568                1115.88
1848                 604.44
1279                 448.59
1259                 385.97
1879                 272.31
1265                 621.96
1558                 749.55
1827                 366.74
1527                 561.29
1237                 712.28
1876                 597.10
1874                 926.70
1275                 683.76
1567                 498.49
1225                 427.34
1259                 457.14
1248                 570.92
1837                1171.32
1578                 668.55
1844                 766.89
1875                 255.52
1537                1138.62
1847                1048.14
1569                 403.76
1539                1111.99
1578                 550.10
1824                 270.48
1565                 875.24
1274                 468.47
1274                 699.57
1847                1075.60
1577                 731.59
1274                 610.70
1259                 289.45
1234                 659.81
1247                 523.40
1534                1139.83
1276                 587.72
1829                 492.14
1539                 645.41
1828                 711.01
1237                 443.21
1265                 487.68
1234                1039.76
1565                1168.96
1537                1195.32
1829                 561.78
1869                 783.62
1534                1015.35
1856                 434.01
1554                 559.15
1835                 553.16
1568                 294.08
1265                 661.28
1265                 564.82
1835                 958.93
1869                 832.42
1275                 803.97
1565                 574.96
1536                 752.63
1838                 843.03
1854                 616.92
1865                 557.61
1837                 916.16
1545                 937.88
1548                 956.53
1574                 882.26
1858                 626.19
1228                 473.01
1824                 930.70
1229                1121.32
1568                1082.95
1835                 312.16
1235                 917.12
1556                1232.42
1526                1222.55
1565                 930.33
1276                 468.96
1226                1109.66
1877                 309.53
1268                 906.16
1866                1078.94
1874                 517.70
1567                 389.89
1865                 796.20
1226                 836.72
1236                 395.66
1836                 632.46
1557                 371.05
1268                 947.75
1256                 535.05
1536                 534.61
1847                1239.41
1826                1133.39
1564                 634.40
1256                1014.40
1239                 827.96
1838                 901.54
1834                 728.87
1576                 365.06
1847                 761.14
1529                 698.51
1256                 996.75
1539                1099.84
1855                 600.79
1547                 931.35
1825                 937.73
1867                 647.29
1844                 955.67
1558                 865.53
1579                 929.15
1838                 958.85
1537                 980.90
1569                 398.99
1838                1153.10
1546                 949.84
1526                1243.17
1837                 709.56
1878                 903.35
1535                 847.83
1568                 965.93
1859                 780.78
1228                 263.18
1579                 395.42
1276                 638.41
1225                 797.08
1875                1163.13
1558                 945.30
1538                1017.50
1565                 420.33
1548                 805.56
1234                 413.75
1549                 487.53
1548                 937.76
1846                 475.10
1538                1117.57
1577                 808.94
1267                 281.27
1567                 715.03
1246                 486.23
1258                1226.78
1528                 933.13
1567                 881.42
1564                 652.56
1525                 970.12
1546                 692.00
1279                1075.30
1545                 903.72
1227                1120.30
1847                 326.39
1864                 444.54
1864                1024.54
1529                 846.12
1524                1098.44
1224                 868.76
1254                 505.30
1235                1026.83
1249                1155.12
1255                1004.98
1555                 632.83
1247                1241.03
1227                 812.78
1567                 724.24
1245                 441.01
1224                1136.47
1224                 695.07
1568                 919.06
1255                 558.61
1578                1170.67
1824                 766.25
1868                 673.74
1554                 912.59
1554                 727.45
1868                1219.87
1534                 825.64
1539                 313.66
1865                 610.36
1276                 255.84
1579                 892.20
1526                 924.27
1844                 911.88
1869                 736.82
1565                 380.92
1549                 586.05
1844                1248.65
1239                 697.07
1238                 457.22
1256                1038.46
1234                 387.45
1266                 754.60
1854                1016.12
1857                 997.98
1239                1232.11
1567                 372.73
1246                1094.85
1524                1122.55
1868                1192.26
1239                1019.04
1859                 686.28
1847                 846.47
1868                 921.01
1534                1181.63
1546                 922.30
1555                1095.62
1234                 443.49
1247                 268.87
1565                 620.99
1225                 862.11
1846                 636.16
1566                 387.37
1868                1216.73
1855                 682.24
1555                1101.20
1857                 985.47
1525                1069.16
1878                 955.86
1257                 406.58
1227                 376.04
1546                1143.98
1829                1164.16
1838                 706.09
1555                1142.63
1275                1058.72
1855                 962.74
1525                 726.28
1237                 398.05
1865                 522.29
1229                1126.12
1844                1138.19
1227                 954.27
1869                1136.44
1849                 401.61
1579                 296.03
1538                 322.79
1264                 571.12
1848                1207.55
1828                 359.67
1274                 629.22
1527                1125.64
1236                1222.92
1546                 781.08
1839                 382.44
1246                 653.82
1865                 850.35
1549                1174.57
1864                1119.95
1847                 870.92
1844                 551.46
1545                 556.94
1254                 931.72
1838                1033.46
1557                1056.62
1825                 966.53
1866                 864.33
1249                 991.95
1858                 447.09
1538                 456.09
1524                1188.59
1564                 621.50
1846                1127.45
1227                 458.57
1566                 548.39
1237                 629.22
1535                 645.52
1865                 528.76
1879                 989.07
1535                 729.61
1856                 420.60
1268                 460.82
1558                 849.05
1537                1200.75
1269                 314.06
1549                 780.67
1876                 539.92
1849                 815.38
1826                1101.33
1834                 615.28
1567                1186.86
1274                1144.88
1577                 799.31
1878                 930.79
1846                1159.45
1254                1236.08
1235                 885.08
1536                1153.57
1267                 467.81
1257                 673.99
1569                 375.01
1237                1158.09
1846                1036.22
1265                 998.39
1857                 794.27
1278                 640.68
1547                 849.00
1827                 523.28
1838                1001.70
1259                 853.25
1547                 977.84
1577                 505.21
1845                 907.03
1565                 729.71
1248                 474.45
1225                 704.50
1558                1060.51
1846                 367.47
1236                1154.66
1266                 309.34
1856                1105.93
1276                 908.63
1855                1232.82
1848                1249.71
1257                1118.92
1568                 764.18
1556                 856.59
1829                 863.26
1846                 823.77
1535                1250.02
1846                 500.17
1866                 964.00
1575                 670.49
1838                 564.82
1865                1241.79
1237                 263.89
1849                 802.33
1224                1166.83
1545                 902.71
1248                1179.30
1237                 890.61
1565                 504.54
1848                1083.45
1247                1010.34
1824                 840.05
1274                1151.15
1265                1051.54
1879                 496.07
1865                 382.27
1828                 277.02
1255                 522.53
1268                 747.61
1577                 534.87
1874                 536.91
1545                 303.43
1525                 544.08
1524                 932.77
1829                 291.15
1525                 819.52
1844                1022.43
1846                1042.93
1527                1242.65
1837                 508.52
1548                 722.16
1245                 250.52
1868                 411.83
1554                1099.17
1824                1026.92
1579                 822.34
1868                 519.32
1868                 755.13
1529                 954.95
1858                 733.76
1265                 716.69
1576                1103.28
1847                 351.41
1577                 388.90
1554                 709.94
1857                1127.44
1834                 436.62
1244                1203.31
1257                1245.87
1847                 943.39
1255                 737.13
1574                1062.89
1278                 986.42
1549                 448.30
1275                 390.67
1826                 661.33
1849                 747.74
1578                 846.58
1839                 823.01
1559                 714.80
1275                1113.29
1839                1038.98
1528                 809.65
1828                1041.07
1526                 432.66
1545                 906.21
1269                 896.41
1867                 525.05
1575                1186.43
1255                 454.86
1278                1210.90
1876                 954.61
1255                 724.74
1577                 835.66
1257                 639.85
1239                 727.83
1256                 388.86
1849                1249.23
1859                 384.33
1259                 442.62
1537                1004.58
1878                 712.08
1848                 889.81
1256                 358.73
1549                 741.46
1877                 714.05
1568                1146.15
1226                 728.10
1266                 364.01
1864                 733.14
1854                 375.42
1278                1012.59
1257                 847.71
1265                 638.65
1238                1083.62
1526                 961.14
1545                 362.88
1845                 961.78
1534                 481.26
1868                 583.20
1255                 649.47
1539                1047.52
1836                 305.82
1558                 973.66
1836                 761.74
1834                1077.98
1268                 984.08
1847                1026.06
1248                1175.73
1526                 963.05
1257                1199.36
1245                1024.19
1556                 287.68
1276                1127.48
1865                 811.57
1844                1097.12
1538                 284.32
1275                1147.28
1257                1171.18
1846                 554.55
1275                 379.00
1264                 277.55
1529                 789.08
1528                1106.56
1254                 430.72
1844                 853.64
1545                 402.26
1846                 934.70
1549                 935.01
1238                 559.73
1527                 392.41
1566                 669.51
1528                 395.74
1265                 580.72
1865                 598.38
1547                1213.39
1238                1062.74
1565                 623.58
1258                 493.53
1859                 457.82
1854                1051.33
1877                 816.99
1247                 738.90
1568                 869.99
1268                 832.73
1249                 483.44
1264                1114.34
1544                 948.79
1268                1103.31
1265                 792.60
1255                 823.45
1276                 563.18
1877                1026.76
1567                 275.17
1835                1173.41
1238                1168.93
1268                 845.11
1535                1232.06
1226                 627.73
1828                 882.74
1245                 884.61
1234                 999.91
1847                1239.78
1844                 453.73
1257                 907.52
1835                1101.06
1556                 450.26
1266                1095.29
1876                 862.77
1257                 271.82
1574                 277.61
1235                1195.36
1276                1001.46
1275                 356.17
1255                 864.10
1564                 900.02
1545                 370.27
1828                1080.82
1244                 405.03
1835                 583.48
1265                 679.72
1249                 699.62
1259                 463.61
1826                1175.46
1558                 537.34
1559                 524.37
1526                 635.85
1868                 370.94
1847                1078.68
1857                 320.02
1857                 617.21
1829                 726.25
1548                 946.22
1569                 575.20
1844                 629.28
1554                 609.57
1869                 668.12
1524                 655.16
1256                1220.13
1534                1042.83
1869                 393.90
1257                 820.06
1846                 446.74
1858                 406.90
1277                1011.93
1554                1130.69
1878                 433.15
1249                1038.25
1257                 638.85
1546                1212.48
1835                 296.58
1266                 677.92
1559                 497.84
1836                 913.95
1544                 450.35
1248                 811.89
1859                1149.78
1539                 821.50
1539                 287.79
1257                 886.83
1547                1111.23
1538                 665.63
1269                1233.88
1867                 388.21
1236                 853.40
1536                 587.45
1234                1174.84
1238                 808.79
1535                1165.84
1845                 290.62
1575                 264.66
1548                 474.51
1254                 893.16
1558                1065.67
1265                1109.36
1865                 267.69
1837                1064.51
1569                 683.67
1555                 307.22
1877                1205.68
1876                 369.01
1856                1177.28
1538                 396.89
1566                 899.85
1234                1044.97
1834                 481.20
1548                1145.34
1236                 895.94
1574                1095.12
1266                 963.93
1547                1238.68
1259                 886.82
1227                 929.56
1276                 814.01
1558                 330.89
1565                 791.60
1276                 341.68
1835                 329.52
1237                 480.39
1276                 721.11
1569                 881.97
1838                1054.06
1557                 947.53
1267                 815.80
1854                 594.60
1246                 802.00
1874                 373.87
1237                 949.95
1245                1144.03
1876                 563.21
1535                 345.47
1829                 323.28
1256                 298.30
1225                 271.08
1877                 313.90
1525                 921.00
1824                 800.42
1259                 450.97
1547                 904.24
1247                 848.10
1548                 609.43
1877                 745.00
1848                 595.93
1259                 541.15
1846                 517.45
1835                 313.24
1277                 772.42
1547                 855.41
1278                1145.62
1529                1101.27
1268                1160.84
1857                1021.27
1567                 299.80
1569                 991.08
1536                 624.39
1278                 485.20
1546                 731.28
1236                 829.41
1836                 351.71
1548                 622.91
1227                1237.26
1266                 318.43
1534                 405.08
1536                 314.04
1226                1159.27
1855                 792.74
1839                 658.52
1246                 416.10
1566                 252.47
1865                 869.89
1536                1089.74
1545                1093.85
1578                 927.73
1856                 967.09
1564                 469.96
1825                1026.06
1564                 861.72
1575                 709.46
1536                 416.66
1565                 503.62
1854                 996.76
1828                1197.56
1867                 822.12
1876                 379.00
1876                 907.64
1534                1151.29
1835                 656.93
1545                 909.18
1579                 538.23
1278                 944.27
1579                1151.29
1245                 459.83
1276                 325.00
1226                 493.42
1529                 348.23
1538                1100.95
1858                 686.47
1525                1037.12
1257                1039.68
1866                1056.89
1866                 886.42
1546                 781.55
1224                1058.49
1267                1049.68
1235                 282.09
1879                 423.55
1249                 970.20
1238                 509.79
1257                 942.15
1554                 550.77
1278                1123.75
1268                 657.22
1234                 632.65
1577                 914.24
1265                1074.15
1566                 467.04
1569                1187.78
1875                 578.31
1544                 402.82
1255                 504.23
1879                 250.50
1837                 942.92
1544                 880.04
1245                 633.92
1248                 395.06
1555                 636.31
1234                1033.07
1526                 602.99
1556                 613.44
1846                 302.08
1828                1066.30
1265                 511.11
1526                1183.58
1837                1236.57
1866                1172.18
1577                1141.08
1848                 909.54
1259                 912.74
1229                1207.06
1256                1165.55
1278                 746.54
1576                 382.27
1249                 749.89
1538                1239.19
1845                 785.84
1267                 551.18
1867                 527.84
1879                 959.13
1527                 622.52
1269                 321.73
1868                1223.73
1848                 696.84
1847                1101.14
1537                 620.73
1547                 650.37
1226                 313.42
1836                 430.23
1869                 293.20
1849                 317.79
1875                 743.14
1549                 676.73
1565                 885.47
1226                 347.31
1228                 455.49
1575                 628.23
1229                 279.56
1849                 788.48
1857                 788.52
1535                1043.13
1866                1229.01
1548                 288.97
1839                1164.60
1227                 258.69
1558                 752.07
1539                1158.24
1568                1170.52
1546                1192.87
1835                 403.24
1227                 791.13
1535                 523.98
1237                 699.16
1524                 427.18
1539                 475.33
1529                 906.49
1234                 325.20
1878                 776.06
1868                 571.72
1548                 674.57
1527                 415.31
1238                1013.21
1277                1064.56
1578                 445.39
1249                 609.88
1856                1082.16
1868                 494.61
1269                 559.76
1539                 707.67
1228                 958.12
1579                 266.05
1527                 414.50
1858                 917.92
1526                1173.74
1529                 324.35
1555                 678.16
1569                 462.39
1235                1207.30
1276                1206.97
1277                 372.18
1545                 584.29
1255                 768.27
1277                 473.93
1859                 834.35
1838                 902.99
1524                 941.26
1276                 520.29
1839                 554.66
1827                1158.72
1576                1206.27
1224                 750.49
1264                 886.60
1248                 334.09
1277                 339.43
1527                1129.55
1277                 629.72
1524                1146.45
1545                1189.00
1248                1115.14
1545                 495.66
1529                 904.21
1565                 319.87
1548                 968.57
1237                 441.49
1827                 765.94
1254                 538.27
1528                 424.63
1566                 880.47
1247                 341.45
1856                 292.04
1866                 753.25
1877                 768.18
1275                 697.64
1839                 943.14
1857                1185.16
1544                 563.96
1225                 713.30
1265                 912.58
1259                 717.29
1248                1065.84
1224                 832.76
1255                 707.72
1836                 298.12
1546                1121.75
1275                1171.37
1546                 822.98
1254                 372.92
1274                1217.12
1255                1020.98
1246                 504.86
1236                 819.81
1829                 935.91
1569                 703.13
1578                 410.41
1865                 250.71
1849                 289.98
1879                 824.25
1235                1125.97
1274                 698.22
1549                 941.76
1278                 882.65
1539                 557.43
1856                 658.27
1877                 278.48
1536                 266.48
1568                1224.71
1836                 533.76
1574                 381.55
1226                 619.41
1558                 384.74
1547                 425.99
1538                 857.51
1274                 582.35
1546                1077.76
1274                 324.03
1575                 551.24
1238                 911.95
1538                1006.97
1526                 655.86
1835                1131.57
1239                 967.01
